LOCATION CODE,ROAD NAME,LATITUDE,LONGITUDE,NEGATIVE OFFSET,POSITIVE OFFSET
46071,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73518,100.70399,,20313.0
20313,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73315,100.70634,46071.0,
19643,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73315,100.70634,,20377.0
20377,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73267,100.70762,19643.0,
19624,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73991,100.64222,,20362.0
20362,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74093,100.64352,19624.0,
19528,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73065,100.75861,,20324.0
20324,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73109,100.76167,19528.0,
46084,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72807,100.75955,,20323.0
20323,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73065,100.75861,46084.0,
19605,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73193,100.74651,,20351.0
20351,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72922,100.74857,19605.0,
19607,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72751,100.7464,,20353.0
20353,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72909,100.74072,19607.0,
19606,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72922,100.74857,,20352.0
20352,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72909,100.74072,19606.0,
46083,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73041,100.75588,,20322.0
20322,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73065,100.75861,46083.0,
19604,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72504,100.76002,,20350.0
20350,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72922,100.74857,19604.0,
19533,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.70922,100.8218,,20326.0
20326,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.693,100.8289,19533.0,
19595,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.70842,100.8193,,20346.0
20346,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.70389,100.8227,19595.0,
19614,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73151,100.70058,,20357.0
20357,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73315,100.70634,19614.0,
46078,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73021,100.74642,,20318.0
20318,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73005,100.74428,46078.0,
46068,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73351,100.69933,,20310.0
20310,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73784,100.70235,46068.0,
46066,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73351,100.69933,,20309.0
20309,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73409,100.70302,46066.0,
46082,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73014,100.75047,,20321.0
20321,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72732,100.76036,46082.0,
19625,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74142,100.64119,,20363.0
20363,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73978,100.64203,19625.0,
19532,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.70602,100.82248,,20325.0
20325,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.70884,100.82178,19532.0,
19619,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73955,100.64984,,20359.0
20359,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74006,100.64697,19619.0,
19600,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73051,100.76133,,20348.0
20348,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72674,100.76063,19600.0,
19594,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.7021,100.82357,,20345.0
20345,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.70846,100.81917,19594.0,
19611,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73143,100.70963,,20354.0
20354,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73174,100.70498,19611.0,
19613,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73174,100.70498,,20356.0
20356,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73023,100.70293,19613.0,
19612,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73174,100.70498,,20355.0
20355,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73784,100.70235,19612.0,
19615,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73151,100.70058,,20358.0
20358,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73272,100.69947,19615.0,
19621,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74006,100.64697,,20361.0
20361,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73864,100.64193,19621.0,
46074,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73034,100.74193,,20315.0
20315,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73161,100.74644,46074.0,
46075,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73034,100.74193,,20316.0
20316,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72712,100.74676,46075.0,
46060,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74276,100.63665,,20305.0
20305,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74376,100.64298,46060.0,
46062,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74135,100.64302,,20307.0
20307,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74186,100.64267,46062.0,
19500,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74276,100.63665,,46058.0
46058,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74176,100.64109,19500.0,46059.0
46059,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74135,100.64302,46058.0,46064.0
46064,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74008,100.64905,46059.0,46065.0
46065,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73456,100.68889,46064.0,46067.0
46067,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73351,100.69933,46065.0,46072.0
46072,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73267,100.70762,46067.0,19628.0
19628,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.7297,100.73473,46072.0,46076.0
46076,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72983,100.73964,19628.0,46081.0
46081,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72992,100.75097,46076.0,19529.0
19529,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73109,100.76167,46081.0,19530.0
19530,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73258,100.78101,19529.0,19531.0
19531,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.71782,100.81666,19530.0,19534.0
19534,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.70602,100.82248,19531.0,19657.0
19657,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.70408,100.82343,19534.0,
19620,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74006,100.64697,,20360.0
20360,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74032,100.64642,19620.0,
46079,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73005,100.74428,,20319.0
20319,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73014,100.75047,46079.0,
19656,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.70441,100.82245,,19596.0
19596,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.71713,100.81633,19656.0,19597.0
19597,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73181,100.78014,19596.0,19598.0
19598,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73078,100.76248,19597.0,19601.0
19601,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73051,100.76133,19598.0,19603.0
19603,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72962,100.75725,19601.0,19608.0
19608,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72909,100.74072,19603.0,19609.0
19609,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.72897,100.73403,19608.0,19610.0
19610,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73143,100.70963,19609.0,19616.0
19616,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73272,100.69947,19610.0,19617.0
19617,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73401,100.68803,19616.0,19618.0
19618,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.73955,100.64984,19617.0,19622.0
19622,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74032,100.64642,19618.0,19623.0
19623,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74093,100.64352,19622.0,19626.0
19626,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74142,100.64119,19623.0,19646.0
19646,ทางหลวงพิเศษถนนกรุงเทพ-ชลบุรี(สายใหม่),13.74246,100.63629,19626.0,
46627,ถนนเมืองเอก,13.96165,100.57619,,46628.0
46642,ถนนหน้าพระธาตุ,13.7524,100.49126,,46643.0
