LOCATION CODE,ROAD NAME,FIRST NAME,SECOND NAME,LATITUDE,LONGITUDE,NEGATIVE OFFSET,POSITIVE OFFSET,geometry,dist_to_osm_m,positive_ok,negative_ok
48119,Vacharaphol Road,Soi Wat Siriphong Thamnimit,,13.8586,100.64351,48118,48120,POINT (100.64351 13.8586),3.261859788293212,True,True
48120,Vacharaphol Road,Rarm Intra 65,,13.85888,100.64706,48119,48121,POINT (100.64706 13.85888),6.262511889349622,True,True
48121,Vacharaphol Road,Sukhaphiban 5 Road,,13.86683,100.64639,48120,48122,POINT (100.64639 13.86683),3.4545312034461193,True,True
48122,Vacharaphol Road,Vacharapol 3/Vacharapol 4,,13.88975,100.64242,48121,48123,POINT (100.64242 13.88975),1.9049050032951635,True,True
48123,Vacharaphol Road,Rasa Parklane,,13.89454,100.63843,48122,48124,POINT (100.63843 13.89454),1.9498920680180374,True,True
48124,Vacharaphol Road,Phoem Sin Road,,13.90039,100.63784,48123,,POINT (100.63784 13.90039),0.9969537418036377,False,True
48125,Wat Ko Road,Soi Phahon Yothin 54/1,,13.90813,100.6258,,48126,POINT (100.6258 13.90813),4.633001523924729,True,False
48126,Wat Ko Road,Wat Ko Road/Phahon Yothin 54/1 Yaek 4-10,,13.90651,100.62911,48125,48127,POINT (100.62911 13.90651),1.9966661714595393,True,True
48127,Wat Ko Road,Soi Thong Ngok,,13.90845,100.63851,48126,,POINT (100.63851 13.90845),0.9441347859650632,False,True
48128,Watthana Tham Road,Rama 9,,13.75542,100.57337,,48129,POINT (100.57337 13.75542),1.485220497898542,True,False
48129,Watthana Tham Road,Thiamruammit Road (South),,13.76255,100.57255,48128,48130,POINT (100.57255 13.76255),4.892332595504324,True,True
48130,Watthana Tham Road,Thiamruammit Road (North),,13.76814,100.57315,48129,48131,POINT (100.57315 13.76814),1.5285114731138716,True,True
48131,Watthana Tham Road,Ratchada Phisek Road,,13.76952,100.57305,48130,,POINT (100.57305 13.76952),13.437017747150648,False,True
48132,Wutthakat Road,3242/ Wutthakat Road,,13.69912,100.46722,,48133,POINT (100.46722 13.69912),1.2111276327685123,True,False
48133,Wutthakat Road,Wutthakat Road,,13.70571,100.46817,48132,48134,POINT (100.46817 13.70571),0.10401081828133886,True,True
48134,Wutthakat Road,Krung Thonburi Elevated Road,,13.71247,100.47107,48133,48135,POINT (100.47107 13.71247),1.3428042584447373,True,True
48135,Wutthakat Road,Soi Khru Bunrot,,13.71587,100.47209,48134,48136,POINT (100.47209 13.71587),2.629380791119955,True,True
48136,Wutthakat Road,Thoet Thai Road,,13.71952,100.47252,48135,,POINT (100.47252 13.71952),1.4950308478548873,False,True
48137,Yannawa Road,Rama 3 Road,,13.67899,100.54704,,48138,POINT (100.54704 13.67899),5.759222286227551,True,False
48138,Yannawa Road,Sathu Pradit 49,,13.68219,100.54096,48137,48139,POINT (100.54096 13.68219),3.138798425504177,True,True
48139,Yannawa Road,Sathu Pradit Road,,13.68811,100.53344,48138,,POINT (100.53344 13.68811),3.770201118278259,False,True
48143,Yenchit Road,Chan Road,,13.70679,100.52424,,48144,POINT (100.52424 13.70679),0.8459336578437746,True,False
48144,Yenchit Road,Soi Chan 18/7 Yaek 17,,13.71225,100.52415,48143,,POINT (100.52415 13.71225),1.6997245261897098,False,True
48145,Yothi Road,Sri Rat Expressway,,13.76605,100.52751,,48146,POINT (100.52751 13.76605),0.5295343579487835,True,False
48146,Yothi Road,Ratchawithi 15,,13.76393,100.5321,48145,48147,POINT (100.5321 13.76393),2.011368906704068,True,True
48147,Yothi Road,Phayathai Road,,13.76187,100.53647,48146,,POINT (100.53647 13.76187),1.7435099017664444,False,True
48148,Yu Yen Road,Pradit Manutham Road,,13.84054,100.63429,,48149,POINT (100.63429 13.84054),0.10012709644720985,True,False
48149,Yu Yen Road,Rarm Intra 34 Yaek 19,,13.84506,100.63289,48148,48150,POINT (100.63289 13.84506),0.5977067474352312,True,True
48150,Yu Yen Road,Rarm Intra 34 Yaek 9/Rarm Intra 34 Yaek 8,,13.84913,100.63675,48149,,POINT (100.63675 13.84913),1.8160459691608588,False,True
48157,Thian Thale 16,Rama 2 Soi 69,,13.64063,100.42763,,48158,POINT (100.42763 13.64063),1.5677511267011532,True,False
48158,Thian Thale 16,Bangkhunthian-Chaithale Road,,13.64092,100.43217,48157,,POINT (100.43217 13.64092),2.756856648456753,False,True
48159,Thoet Thai Road,Ratchaphruek Road,,13.71753,100.45933,,48160,POINT (100.45933 13.71753),2.896054929364288,True,False
48160,Thoet Thai Road,Phet Kasem 23,,13.71976,100.46414,48159,48161,POINT (100.46414 13.71976),1.7561175489580636,True,True
48161,Thoet Thai Road,Thoet Thai 51,,13.71871,100.46678,48160,48162,POINT (100.46678 13.71871),2.0735960095368644,True,True
48162,Thoet Thai Road,Wutthakat Road,,13.71952,100.47252,48161,48163,POINT (100.47252 13.71952),1.4950308478548873,True,True
48163,Thoet Thai Road,Soi Thoet Thai 33,,13.72031,100.47513,48162,48164,POINT (100.47513 13.72031),1.6767174421679854,True,True
48164,Thoet Thai Road,Ratchada Phisek Road,,13.72088,100.47719,48163,48165,POINT (100.47719 13.72088),1.6877102139547167,True,True
48165,Thoet Thai Road,Wat Phonimit,,13.72263,100.48317,48164,48166,POINT (100.48317 13.72263),3.4932293201362548,True,True
48166,Thoet Thai Road,Thoet Thai 5,,13.726,100.48682,48165,48167,POINT (100.48682 13.726),0.9812368462943085,True,True
48167,Thoet Thai Road,4/Intharaphithak Road,,13.72729,100.48707,48166,,POINT (100.48707 13.72729),5.604227754399849,False,True
39505,Thoet Damri Road,Samsen Intersection-667,,13.77618,100.52839,,39506,POINT (100.52839 13.77618),1.9517225406420224,True,False
39506,Thoet Damri Road,Setthasiri Junction-667,,13.78157,100.5306,39505,39507,POINT (100.5306 13.78157),1.1921112275242567,True,True
39507,Thoet Damri Road,Wat Pracha Intersection,,13.78722,100.53276,39506,39508,POINT (100.53276 13.78722),0.7541778935221273,True,True
39508,Thoet Damri Road,Thoet Damri Intersection-667,,13.79245,100.53505,39507,39509,POINT (100.53505 13.79245),0.8848354961767149,True,True
39509,Thoet Damri Road,Thoetdamri Rd. Cross Rama 6 Rd.,,13.79753,100.53719,39508,39517,POINT (100.53719 13.79753),1.7288857761732965,True,True
39517,Thoet Damri Road,Puncementthai Rd. Cross Rot Fai Rd.-667,,13.80304,100.5391,39509,,POINT (100.5391 13.80304),0.7717144517269569,False,True
48168,Thong Lo 10,Sukhumvit 55,,13.73242,100.58206,,48169,POINT (100.58206 13.73242),1.7089370716700292,True,False
48169,Thong Lo 10,Ekkamai 5,,13.73154,100.58456,48168,,POINT (100.58456 13.73154),1.2188056990248435,False,True
48170,Thong Lo 20,Sukhumvit 55,,13.73947,100.58442,,48171,POINT (100.58442 13.73947),0.5646171056858267,True,False
48171,Thong Lo 20,Ekkamai 21,,13.73887,100.58727,48170,,POINT (100.58727 13.73887),1.8872241880891378,False,True
48172,Thung Mangkon 3,Phuttha Monthon Sai 1 Road,,13.78455,100.42649,,48173,POINT (100.42649 13.78455),2.301268302362252,True,False
48173,Thung Mangkon 3,Thung Mangkon Road,,13.78536,100.42912,48172,,POINT (100.42912 13.78536),3.8847919753273654,False,True
44505,Trithong Rd.,Phahurat Intersection-672,,13.74514,100.49936,,44506,POINT (100.49936 13.74514),1.747661117265651,True,False
44506,Trithong Rd.,Chaloem Krung Intersection-672,,13.74711,100.49974,44505,44507,POINT (100.49974 13.74711),0.5748768677969781,True,True
44507,Trithong Rd.,Trithong-ratchaborphit Intersection,,13.74947,100.50016,44506,44508,POINT (100.50016 13.74947),0.772792335110986,True,True
44508,Trithong Rd.,Sao Ching Cha 1 Junction,,13.75172,100.5005,44507,44512,POINT (100.5005 13.75172),0.014524228740358764,True,True
44512,Trithong Rd.,Bangkok Intersection-672,,13.75339,100.50111,44508,,POINT (100.50111 13.75339),3.3133942718809477,False,True
48196,Udom Suk 51,Sukhumwit 103,,13.67794,100.63757,,48197,POINT (100.63757 13.67794),1.668283013290024,True,False
48197,Udom Suk 51,Wachiratham Sathit 70,,13.68653,100.63521,48196,,POINT (100.63521 13.68653),1.090956204769216,False,True
48200,Udom Suk 60,Srinagarindra 58,,13.67533,100.64135,,48201,POINT (100.64135 13.67533),1.128172947056639,True,False
48201,Udom Suk 60,Udom Suk Road,,13.6778,100.64179,48200,,POINT (100.64179 13.6778),1.781223502647795,False,True
15078,U-Don Ratthaya Expressway,Toll Sisaman,,13.93432,100.5586,,20248,POINT (100.5586 13.93432),6.61631663940096,True,False
20248,U-Don Ratthaya Expressway,On Ramp Connection Sisaman (From Sisaman To Mueang Thong) - 8248,,13.93217,100.55726,15078,,POINT (100.55726 13.93217),1.6563818546675768,False,True
46006,U-Don Ratthaya Expressway,Toll Sisaman,,13.93518,100.55837,,20206,POINT (100.55837 13.93518),0.8926639238092955,True,False
20206,U-Don Ratthaya Expressway,Sisaman (To Tiwanon Rd.),,13.93598,100.55853,46006,,POINT (100.55853 13.93598),0.7326811342688694,False,True
46008,U-Don Ratthaya Expressway,Toll Sisaman,,13.93518,100.55837,,20208,POINT (100.55837 13.93518),0.8926639238092955,True,False
20208,U-Don Ratthaya Expressway,Off Ramp Connection Sisaman Rd. (To Donmuang Airport) - 8208,,13.93649,100.55861,46008,,POINT (100.55861 13.93649),5.056621207558513,False,True
15075,U-Don Ratthaya Expressway,Sisaman (From Donmuang Airport 300 M.),,13.93505,100.56167,,20245,POINT (100.56167 13.93505),0.6122130186219709,True,False
20245,U-Don Ratthaya Expressway,To Sisaman,,13.93487,100.55985,15075,,POINT (100.55985 13.93487),0.6334929193433163,False,True
46009,U-Don Ratthaya Expressway,Hiway 345 (N3),,13.93448,100.55808,,46010,POINT (100.55808 13.93448),6.588100379305748,True,False
46010,U-Don Ratthaya Expressway,Sisaman Rd. Overpass (From Sisaman To Bang Phun) - 1051,,13.93632,100.559,46009,46013,POINT (100.559 13.93632),0.6917489170852668,True,True
46013,U-Don Ratthaya Expressway,Pak Kret,,13.93689,100.55924,46010,46015,POINT (100.55924 13.93689),3.2181269013654115,True,True
46015,U-Don Ratthaya Expressway,Hiway 3100 (N1),,13.93954,100.5604,46013,,POINT (100.5604 13.93954),6.887235256212854,False,True
15076,U-Don Ratthaya Expressway,To Sisaman (From Sisaman To Bangphun),,13.93487,100.55985,,20246,POINT (100.55985 13.93487),0.6334929193433163,True,False
20246,U-Don Ratthaya Expressway,On Ramp Connection Sisaman (From Sisaman To Bang Phun) - 8246,,13.93689,100.55924,15076,,POINT (100.55924 13.93689),3.2181269013654115,False,True
46012,U-Don Ratthaya Expressway,To Sisaman (From Sisaman To Mueang Thong),,13.93778,100.55871,,20210,POINT (100.55871 13.93778),2.928683557231696,True,False
20210,U-Don Ratthaya Expressway,Toll Sisaman,,13.93432,100.5586,46012,,POINT (100.5586 13.93432),6.61631663940096,False,True
15077,U-Don Ratthaya Expressway,To Sisaman (From Sisaman To Mueang Thong),,13.93487,100.55985,,20247,POINT (100.55985 13.93487),0.6334929193433163,True,False
20247,U-Don Ratthaya Expressway,To Toll Sisaman,,13.93432,100.5586,15077,,POINT (100.5586 13.93432),6.61631663940096,False,True
46005,U-Don Ratthaya Expressway,Sisaman,,13.93448,100.55808,,20205,POINT (100.55808 13.93448),6.588100379305748,True,False
20205,U-Don Ratthaya Expressway,Toll Sisaman,,13.93518,100.55837,46005,,POINT (100.55837 13.93518),0.8926639238092955,False,True
15070,U-Don Ratthaya Expressway,Sisaman,,13.9388,100.56041,,20242,POINT (100.56041 13.9388),5.091816646486008,True,False
20242,U-Don Ratthaya Expressway,Sisaman (To Sisaman Rd.),,13.93736,100.56001,15070,,POINT (100.56001 13.93736),5.172704845599408,False,True
46007,U-Don Ratthaya Expressway,Sisaman (To Tiwanon Rd.),,13.93598,100.55853,,20207,POINT (100.55853 13.93598),0.7326811342688694,True,False
20207,U-Don Ratthaya Expressway,Off Ramp Connection Sisaman Rd. (To Tiwanon Rd. ),,13.9368,100.5576,46007,,POINT (100.5576 13.9368),8.454177277493683,False,True
15071,U-Don Ratthaya Expressway,Sisaman Rd. (To Donmuang Airport),,13.93736,100.56001,,20243,POINT (100.56001 13.93736),5.172704845599408,True,False
20243,U-Don Ratthaya Expressway,Off Ramp Connection Sisaman Rd. (To Donmuang Airport) - 2843,,13.93588,100.56003,15071,,POINT (100.56003 13.93588),3.579927897969484,False,True
15072,U-Don Ratthaya Expressway,Sisaman Rd. (To Tiwanon Rd.),,13.93736,100.56001,,20244,POINT (100.56001 13.93736),5.172704845599408,True,False
20244,U-Don Ratthaya Expressway,Off Ramp Connection Sisaman Rd. (To Tiwanon Rd.) - 2844,,13.93593,100.5596,15072,,POINT (100.5596 13.93593),1.695160037208516,False,True
46011,U-Don Ratthaya Expressway,Hiway 345 (N1),,13.9377,100.55588,,20209,POINT (100.55588 13.9377),2.9243929405581777,True,False
20209,U-Don Ratthaya Expressway,To Sisaman - Songprapha,,13.93778,100.55871,46011,,POINT (100.55871 13.93778),2.928683557231696,False,True
46014,U-Don Ratthaya Expressway,Pak Kret,,13.93778,100.55871,,20211,POINT (100.55871 13.93778),2.928683557231696,True,False
20211,U-Don Ratthaya Expressway,Hiway 3100 (N1) - 8211,,13.93954,100.5604,46014,,POINT (100.5604 13.93954),6.887235256212854,False,True
15073,U-Don Ratthaya Expressway,Sisaman,,13.9388,100.56041,,15074,POINT (100.56041 13.9388),5.091816646486008,True,False
15074,U-Don Ratthaya Expressway,Sisaman Rd. Overpass (From Sisaman To Mueang Thong) - 2151,,13.93623,100.55921,15073,15090,POINT (100.55921 13.93623),3.6232289221826925,True,True
15090,U-Don Ratthaya Expressway,On Ramp Connection Sisaman (From Sisaman To Mueang Thong) - 2151,,13.93217,100.55726,15074,,POINT (100.55726 13.93217),1.6563818546675768,False,True
20501,Vibhavadi-Rangsit Road,Under Dindaeng Tollway-525,,13.76393,100.5482,,20502,POINT (100.5482 13.76393),0.08392437659477385,True,False
20502,Vibhavadi-Rangsit Road,Metropolitan Electricity Authority Viphawadi,,13.76705,100.54944,20501,20503,POINT (100.54944 13.76705),2.2628402203069213,True,True
20503,Vibhavadi-Rangsit Road,Soi Phahol Yothin 2-525,,13.77132,100.55179,20502,20504,POINT (100.55179 13.77132),0.15520389298649123,True,True
20504,Vibhavadi-Rangsit Road,Near Tollplazza Dindaeng,,13.77562,100.55404,20503,20505,POINT (100.55404 13.77562),5.099492323021403,True,True
20505,Vibhavadi-Rangsit Road,Army Stadium,,13.78121,100.55721,20504,20506,POINT (100.55721 13.78121),2.393466993266819,True,True
20506,Vibhavadi-Rangsit Road,Army Sport Office,,13.78455,100.55918,20505,20507,POINT (100.55918 13.78455),3.973336747771481,True,True
20507,Vibhavadi-Rangsit Road,Saphan Sutthisan Intersection-525,,13.78928,100.5614,20506,20508,POINT (100.5614 13.78928),1.2287806228393714,True,True
20508,Vibhavadi-Rangsit Road,Soi Vibhavadi Rangsit 3,,13.79687,100.56082,20507,20509,POINT (100.56082 13.79687),4.038413035273438,True,True
20509,Vibhavadi-Rangsit Road,Soi Vibhavadi Rangsit 20,,13.80282,100.5602,20508,20510,POINT (100.5602 13.80282),2.2550569110351515,True,True
20510,Vibhavadi-Rangsit Road,Lat Phrao Intersection-525,,13.81091,100.55944,20509,20511,POINT (100.55944 13.81091),2.0456604237860185,True,True
20511,Vibhavadi-Rangsit Road,Petroleum Thailand Building,,13.81773,100.55861,20510,20512,POINT (100.55861 13.81773),2.584450313895499,True,True
20512,Vibhavadi-Rangsit Road,Soi Vibhavadi Rangsit 17,,13.82521,100.55791,20511,20513,POINT (100.55791 13.82521),2.860076767907219,True,True
20513,Vibhavadi-Rangsit Road,Ratchavipha Interchange-525,,13.83055,100.55758,20512,20514,POINT (100.55758 13.83055),0.8209890214495643,True,True
20514,Vibhavadi-Rangsit Road,Bang Khen Intersection,,13.84754,100.56149,20513,20515,POINT (100.56149 13.84754),2.954456793022791,True,True
20515,Vibhavadi-Rangsit Road,Daily News Building,,13.86124,100.56901,20514,20516,POINT (100.56901 13.86124),1.5023055207665594,True,True
20516,Vibhavadi-Rangsit Road,Laksi Intersection,,13.88428,100.58159,20515,20517,POINT (100.58159 13.88428),2.113195712012921,True,True
20517,Vibhavadi-Rangsit Road,Donmuang Train Station,,13.91998,100.60151,20516,,POINT (100.60151 13.91998),1.1989295251737118,False,True
48231,Wachiratham Sathit 70,Sukhumvit 101/1,,13.68653,100.63521,,48232,POINT (100.63521 13.68653),1.090956204769216,True,False
48232,Wachiratham Sathit 70,Wachiratham Sathit 63,,13.68905,100.63521,48231,48233,POINT (100.63521 13.68905),1.2117338202080108,True,True
48233,Wachiratham Sathit 70,Srinagarindra 42,,13.68942,100.6401,48232,,POINT (100.6401 13.68942),1.4399059603041366,False,True
48234,Wang Doem Road,Itsaraphap Road,,13.74042,100.48384,,48235,POINT (100.48384 13.74042),0.419719430826155,True,False
48235,Wang Doem Road,Arun Ammarin Road,,13.74213,100.48751,48234,,POINT (100.48751 13.74213),5.45309080334744,False,True
48238,Wat Kaeo-Phutthamonthon Sai 1 Road,Phuttha Monthon Sai 1 Road,,13.75583,100.4272,,48239,POINT (100.4272 13.75583),1.0128721235973714,True,False
48239,Wat Kaeo-Phutthamonthon Sai 1 Road,Paknam-Krachomthong Road,,13.75434,100.43698,48238,48240,POINT (100.43698 13.75434),0.45639148800532475,True,True
48240,Wat Kaeo-Phutthamonthon Sai 1 Road,Ratchaphruek Road,,13.75442,100.44591,48239,,POINT (100.44591 13.75442),1.7653708515427762,False,True
48245,Wat Nawong Pracha Phatthana Road,Srong Prapha Road,,13.93306,100.567,,48246,POINT (100.567 13.93306),0.47937185822144074,True,False
48246,Wat Nawong Pracha Phatthana Road,Decha Tungkha Road,,13.94447,100.57101,48245,48247,POINT (100.57101 13.94447),0.7534106843335224,True,True
48247,Wat Nawong Pracha Phatthana Road,Liapkhu Naikim Sai 1 Road,,13.94757,100.57179,48246,,POINT (100.57179 13.94757),2.556960315800038,False,True
25023,Wireless Road,Witthayu Intersection-645,,13.72627,100.54451,,25015,POINT (100.54451 13.72627),1.168136151640533,True,False
25015,Wireless Road,Lumphini Police Station,,13.73165,100.54555,25023,25016,POINT (100.54555 13.73165),3.0607030400398774,True,True
25016,Wireless Road,Sarasin Junction,,13.7341,100.54594,25015,25017,POINT (100.54594 13.7341),2.4866490889641524,True,True
25017,Wireless Road,Wireless Rd. Building,,13.73921,100.54681,25016,25018,POINT (100.54681 13.73921),1.7486294229401773,True,True
25018,Wireless Road,Phloen Chit Intersection-645,,13.74334,100.54749,25017,25019,POINT (100.54749 13.74334),1.2728523284713207,True,True
25019,Wireless Road,Nai Loet International Hotel,,13.74682,100.54808,25018,25020,POINT (100.54808 13.74682),9.774480815514066,True,True
25020,Wireless Road,Witthayu-phet Intersection-645,,13.74969,100.54859,25019,,POINT (100.54859 13.74969),0.2388767634231884,False,True
25514,Wisutkasat Road,Bang Khun Phrom Intersection-646,,13.76692,100.5011,,25515,POINT (100.5011 13.76692),0.657443215880299,True,False
25515,Wisutkasat Road,Wisut Kasat Intersection-646,,13.76251,100.50436,25514,25516,POINT (100.50436 13.76251),0.5778198774849977,True,True
25516,Wisutkasat Road,Cho. Po. Ro. Intersection,,13.75998,100.50767,25515,25517,POINT (100.50767 13.75998),0.2718143329423945,True,True
25517,Wisutkasat Road,Chakkraphatdiphong Intersection-646,,13.75825,100.50951,25516,,POINT (100.50951 13.75825),1.2041969885700288,False,True
22032,Wongsawang Road,Rama 7 Bridge-639,,13.80936,100.51085,,22022,POINT (100.51085 13.80936),1.6101740167772187,True,False
22022,Wongsawang Road,Soi Wongsawang 1,,13.81813,100.51725,22032,22023,POINT (100.51725 13.81813),5.099956182610164,True,True
22023,Wongsawang Road,Chuthammanuson School,,13.82161,100.5211,22022,22024,POINT (100.5211 13.82161),5.438294513915551,True,True
22024,Wongsawang Road,Dusit Villa,,13.82559,100.52552,22023,22033,POINT (100.52552 13.82559),2.3206840820304544,True,True
22033,Wongsawang Road,Wong Sawang Intersection-639,,13.82828,100.52844,22024,,POINT (100.52844 13.82828),2.4126049200335236,False,True
33502,Worachak Road,Wat Tuk Intersection-657,,13.74416,100.50442,,33503,POINT (100.50442 13.74416),0.819469730760606,True,False
33503,Worachak Road,S.a.b Intersection-657,,13.74561,100.50566,33502,33504,POINT (100.50566 13.74561),2.1282723072041185,True,True
33504,Worachak Road,Worachak Intersection,,13.74804,100.50698,33503,33510,POINT (100.50698 13.74804),2.4517983378249695,True,True
33510,Worachak Road,Mane Si Intersection-657,,13.75187,100.5087,33504,,POINT (100.5087 13.75187),0.9355412767173937,False,True
34003,Yukhon 2 Rd.,Rong Phayaban Klang Intersection-660,,13.74691,100.51036,,34004,POINT (100.51036 13.74691),0.46277323554041183,True,False
34004,Yukhon 2 Rd.,Yukhon 2 Junction-660,,13.75072,100.51203,34003,,POINT (100.51203 13.75072),4.246976890113688,False,True
7377,304/ Suwinthawong (Inner Road) Road,304/ Suwinthawong Road (West),,13.81942,100.73649,,7378,POINT (100.73649 13.81942),6.244589504553166,True,False
7378,304/ Suwinthawong (Inner Road) Road,304/ Suwinthawong Road (East),,13.8149,100.75641,7377,,POINT (100.75641 13.8149),7.31357517915553,False,True
7732,,303/ Suk Sawat Road,,13.65886,100.51895,,7733,POINT (100.51895 13.65886),0.06989393818895252,True,False
7733,,Phra Pradaeng 1,,13.66069,100.5267,7732,,POINT (100.5267 13.66069),2.7301272813175252,False,True
7770,,Lat Krabang Road,,13.72255,100.74655,,7771,POINT (100.74655 13.72255),3.1254918013670405,True,False
7771,,7,,13.72958,100.74657,7770,7772,POINT (100.74657 13.72958),3.3935536785163074,True,True
7772,,Soi Chaokhun Thahan,,13.75611,100.74637,7771,7773,POINT (100.74637 13.75611),2.534504302983737,True,True
7773,,Kheha Rom Klao Road,,13.77403,100.74637,7772,7774,POINT (100.74637 13.77403),4.418195114177644,True,True
7774,,Bungkhwang Road,,13.79223,100.74616,7773,7775,POINT (100.74616 13.79223),2.6743554259806093,True,True
7775,,Ramkhamhaeng Road,,13.8124,100.73676,7774,7776,POINT (100.73676 13.8124),1.2320550509961754,True,True
7776,,Soi Wat Saensuk,,13.81543,100.7353,7775,7777,POINT (100.7353 13.81543),0.6388695348631843,True,True
7777,,304/ Suwinthawong Road,,13.81911,100.73429,7776,,POINT (100.73429 13.81911),3.7530239533666574,False,True
9311,,4/ Phetchakasem Road,,13.70446,100.33068,,9312,POINT (100.33068 13.70446),4.511863794695865,True,False
9312,,3310 Frontage,,13.7139,100.33037,9311,9313,POINT (100.33037 13.7139),6.920850917188859,True,True
9313,,Soi Phetcha Kasem110 Yeak14-1-1,,13.72552,100.32998,9312,9314,POINT (100.32998 13.72552),3.443593371021558,True,True
9314,,Kiat Ruam Mit Road/Soi Wat Phloen Phet/Krathumlom 18,,13.73893,100.32943,9313,9315,POINT (100.32943 13.73893),5.627914906827018,True,True
9315,,Soi Thewa Phithak/Krathumlom 10,,13.74711,100.32917,9314,9316,POINT (100.32917 13.74711),8.478929088223952,True,True
9316,,Krathumlom 9,,13.75075,100.32904,9315,9317,POINT (100.32904 13.75075),7.788668895364369,True,True
9317,,Suphapburut Road,,13.76514,100.32855,9316,9318,POINT (100.32855 13.76514),7.185580978656263,True,True
9318,,Buddha Monthon,,13.76825,100.3284,9317,9319,POINT (100.3284 13.76825),10.891059791363244,True,True
9319,,Thawi Watthana 25/Soi Ruam Kuea,,13.77002,100.32834,9318,9320,POINT (100.32834 13.77002),11.44841946586939,True,True
9320,,Utthayan Road,,13.77705,100.3281,9319,9321,POINT (100.3281 13.77705),8.42229722304501,True,True
9321,,338,,13.78762,100.32764,9320,,POINT (100.32764 13.78762),1.864140470716416,False,True
1406,,304/ Suwinthawong Road,,13.80747,100.92723,,1407,POINT (100.92723 13.80747),3.8809937616954437,True,False
1407,,Sangkha Santi Suk Road,,13.81591,100.93377,1406,,POINT (100.93377 13.81591),3.4143583405567894,False,True
41540,Khlongsipsam Road,Phadung Phan Road,,13.85867,100.86799,,41541,POINT (100.86799 13.85867),0.1251888228364097,True,False
41541,Khlongsipsam Road,Wat Mai Charoenrad Road,,13.88949,100.88676,41540,,POINT (100.88676 13.88949),1.3680551721519414,False,True
41546,Khlongsipsam Road,Sakunoi Road,,13.85907,100.86754,,41547,POINT (100.86754 13.85907),1.5674647619325022,True,False
41547,Khlongsipsam Road,Pracha Samran 2,,13.88835,100.88619,41546,41548,POINT (100.88619 13.88835),5.767326040535341,True,True
41548,Khlongsipsam Road,Saen Kasem Road,,13.90404,100.8886,41547,41549,POINT (100.8886 13.90404),2.1413052107406796,True,True
41549,Khlongsipsam Road,Prachasamran Road,,13.92857,100.89242,41548,41550,POINT (100.89242 13.92857),0.5347028210837591,True,True
41550,Khlongsipsam Road,Pathumthani 2037 Road,,13.94724,100.89437,41549,,POINT (100.89437 13.94724),1.8119619367948945,False,True
41855,Phra Pradaeng 1,3104/Nakon Khuean Kan Road,,13.66066,100.52669,,41856,POINT (100.52669 13.66066),1.8183751511968849,True,False
41856,Phra Pradaeng 1,Phrarachveriyaporn Soi 5,,13.6641,100.52701,41855,41857,POINT (100.52701 13.6641),1.1660088709094234,True,True
41857,Phra Pradaeng 1,Phrarachveriyaporn 17/Songtham Road,,13.66613,100.52643,41856,,POINT (100.52643 13.66613),0.7258448337864338,False,True
41874,Prachasamran Road,Mit Maitri Road/ Sakunoi Road,,13.86118,100.86105,,41875,POINT (100.86105 13.86118),2.6387527164071307,True,False
41875,Prachasamran Road,Pracha Samran 2,,13.88506,100.86383,41874,41876,POINT (100.86383 13.88506),0.9805802400997514,True,True
41876,Prachasamran Road,Saen Kasem Road,,13.89479,100.8631,41875,41877,POINT (100.8631 13.89479),3.9276552565574807,True,True
41877,Prachasamran Road,Prachasamran Road,,13.93163,100.86435,41876,41878,POINT (100.86435 13.93163),1.1046035063278257,True,True
41878,Prachasamran Road,Lam Luk Ka 1,,13.94606,100.86596,41877,,POINT (100.86596 13.94606),1.0761565117459453,False,True
41911,Ra Wat 3,Buriphirom Road,,13.85632,100.86306,,41912,POINT (100.86306 13.85632),8.185883575623647,True,False
41912,Ra Wat 3,Sakunoi Road,,13.85996,100.86446,41911,,POINT (100.86446 13.85996),4.565056571639068,False,True
39570,Soi Wat Saensuk,Sriburanukit Road,,13.81248,100.72959,,39571,POINT (100.72959 13.81248),3.3961144525162883,True,False
39571,Soi Wat Saensuk,3119/ Rom Klao Road,,13.81541,100.73526,39570,,POINT (100.73526 13.81541),3.966945318448591,False,True
39573,Song Tham Road,Phra Pradaeng 1,,13.66613,100.52643,,39574,POINT (100.52643 13.66613),0.7258448337864338,True,False
39574,Song Tham Road,Ratburana Road,,13.66758,100.51983,39573,39575,POINT (100.51983 13.66758),4.236639166802077,True,True
39575,Song Tham Road,Ratburana Road,,13.66795,100.5195,39574,,POINT (100.5195 13.66795),0.8903479711344794,False,True
39584,Sriburanukit Road,4112/Soi Saphan Un Ari 41/9,,13.81265,100.71755,,39585,POINT (100.71755 13.81265),3.3882937969312987,True,False
39585,Sriburanukit Road,Sihaburanukit 22/1,,13.81248,100.72959,39584,,POINT (100.72959 13.81248),3.3961144525162883,False,True
39703,Ban Kluai-Sai Noi Road,3215,,13.80624,100.50215,,39704,POINT (100.50215 13.80624),0.0641680718240046,True,False
39704,Ban Kluai-Sai Noi Road,Charan Sanitwong Road,,13.80918,100.50986,39703,,POINT (100.50986 13.80918),1.0938883466019198,False,True
39717,Charan Sanitwong Road,Rama 7 Bridge,,13.80896,100.51075,,39718,POINT (100.51075 13.80896),4.624788080871195,True,False
39718,Charan Sanitwong Road,Charan Sanitwong Road,,13.81208,100.51392,39717,,POINT (100.51392 13.81208),4.532869120702746,False,True
