LOCATION CODE,LATITUDE,LONGITUDE,u,v,key,osmid,distance_meters
20126,13.77842,100.53214,312524494,5913097870,0,864207001,33.238869552768804
20126,13.77842,100.53214,5913097870,312524494,0,864207001,33.238869552768804
12051,13.77079,100.53343,479831679,268242844,0,124874066,5.0502520181987975
20084,13.77009,100.52941,268242842,7887222105,0,626569245,5.12824559194915
12018,13.76991,100.52855,1639125985,7081447826,0,242477722,42.34358963315089
20063,13.77138,100.5333,1388450663,7887222110,0,156924983,12.671603256274372
12106,13.76991,100.52855,1639125985,7081447826,0,242477722,42.34358963315089
12107,13.77842,100.53214,312524494,5913097870,0,864207001,33.238869552768804
12107,13.77842,100.53214,5913097870,312524494,0,864207001,33.238869552768804
12109,13.78412,100.53442,3047043378,1693570126,0,1177473316,29.85700317377093
12111,13.78536,100.53493,7896084395,7896074080,0,32012155,19.855409957647097
12113,13.79416,100.53839,7896119175,358943720,0,864237310,16.112821594395697
12114,13.8026,100.54239,68198907,68198909,0,1185055269,35.70228404967152
12116,13.80932,100.54851,360327696,3048907942,0,1062806354,18.688393832542236
12118,13.82732,100.54344,1634682919,9063945279,0,150571881,3.3590307639820294
12130,13.83691,100.53661,359067390,2203821208,0,210294507,5.282469045539163
13030,13.83674,100.54018,1710508125,1684049015,0,158003966,32.758193028359855
12121,13.78618,100.53507,359052937,359052938,0,32012013,1.5583063087421
20125,13.78618,100.5346,359052936,1689319804,0,32012013,0.4723998759548335
46049,13.69154,100.5235,280749206,1688948418,0,25745236,23.071631033725783
20302,13.69219,100.52414,11071693168,11071693167,0,25745236,9.678825551853068
45964,13.75604,100.58039,10083390590,283413086,0,1101901313,89.80367856642268
20130,13.75495,100.58267,1690443363,283421524,0,156810574,3.1020953286306385
45980,13.74771,100.60242,268242267,268242269,0,1190108225,58.082865812339286
20138,13.74918,100.60059,1690443395,1690443391,0,156810580,3.3421486321750966
45954,13.82998,100.54419,7173902468,7886599634,0,28519087,0.5210893084587058
20053,13.82955,100.54399,7886599634,7886599640,0,28519087,47.05832345694164
20092,13.73564,100.52188,9363513657,7889035296,0,261504157,2.44431233773953
12063,13.73473,100.52151,7889310351,7889310353,0,24681044,80.49518327080291
12068,13.7188,100.52016,5926158727,1672566448,0,747478914,1.9118044956459697
20095,13.71697,100.52029,280389287,280389288,0,25715384,14.24177361544846
12079,13.69384,100.53174,330925843,12927386819,0,30046716,4.913868048270753
20103,13.6933,100.53098,330925847,330925933,0,30046716,33.28834193214369
12080,13.6937,100.5305,12362349762,330925197,0,154774095,4.7438999211988175
20104,13.69276,100.52918,2088898082,7933664514,0,30046717,10.395557427953909
12094,13.7257,100.51676,11220223584,11220150126,0,1055365749,24.609850785915945
20113,13.72624,100.5168,359608642,359606578,0,177961608,54.11011555303176
12053,13.75893,100.52512,5930725109,1691658702,0,152822803,36.358351393028656
12053,13.75893,100.52512,1691658704,5930725109,0,152822803,36.358351393028656
20085,13.75844,100.5253,7892805897,8041269552,0,90534377,72.85274571000448
12057,13.75397,100.52378,1050304914,7889818964,0,90534376,56.73885260703572
20089,13.75374,100.5232,7889818963,7889818962,0,90534376,2.358462872851559
12009,13.798,100.54118,1727065909,10574882786,0,1056828152,5.2284797880706515
20057,13.79663,100.54089,10744633747,10566695804,0,156924976,17.684070278957446
12055,13.75742,100.5209,359559670,2203821192,0,32037875,17.74749110090741
20087,13.75811,100.52202,1050304787,7889922162,0,152822806,19.560764209325306
20087,13.75811,100.52202,7889922162,7889922164,0,152822806,19.560764209325306
12030,13.75357,100.56467,4451250429,4451250428,0,1175844098,16.509212360579234
20069,13.75343,100.5696,207209985,2207205451,0,705020370,6.891335365086805
12028,13.75446,100.56019,10936925358,283409646,0,1177247822,17.947384313122623
20068,13.7543,100.56455,1690602687,10943737664,0,25972399,2.7215840410535357
12115,13.80932,100.54851,360327696,3048907942,0,1062806354,18.688393832542236
20123,13.81077,100.54833,4298990237,4298990238,0,430635679,44.45576025925709
12070,13.7148,100.51858,2203821164,12089275082,0,1188904324,141.60349559168486
20097,13.70774,100.51986,1679608614,7926702565,0,154773950,12.533135499183276
12087,13.70388,100.51778,359627258,2088898292,0,150571884,13.936200704433684
20109,13.70814,100.51646,7926733338,8836049401,0,322197502,19.402357009778893
20109,13.70814,100.51646,8836049401,7926733338,0,322197502,19.402357009778893
12061,13.74235,100.52059,11013818755,11013818754,0,1185689325,35.26419422620109
20091,13.73646,100.52007,2595562267,7698890671,0,763159026,6.242029813621854
12108,13.78412,100.53442,3047043378,1693570126,0,1177473316,29.85700317377093
20120,13.78632,100.5351,359052937,359052938,0,32012013,17.366543810487634
12012,13.78131,100.53419,282388678,282388629,0,25887609,3.1679346435604745
20059,13.77999,100.53312,8051202089,268267494,0,626333597,1.4466784655332652
12020,13.76943,100.5368,280185531,7887222148,0,25699578,15.52634752223555
20064,13.76885,100.54025,1789214875,5915349774,0,124874080,11.922600036452659
12046,13.76501,100.54031,7886353408,7886353407,0,25699567,2.341804953425335
20081,13.76602,100.53909,358932466,5919575281,0,1101901307,7.160557196915478
13062,13.84208,100.53437,479831481,85787679,0,175282282,32.17405666867824
13026,13.75433,100.58224,268242314,268242316,0,1103817987,12.090220254227857
20140,13.75397,100.5783,268242324,268242326,0,10266636,23.126690563656748
45969,13.75181,100.59336,1690443376,1690443374,0,829639204,3.6325389167221402
20133,13.75136,100.59757,7885917023,272339495,0,1101901312,111.49879028538044
12117,13.82732,100.54344,1634682919,9063945279,0,150571881,3.3590307639820294
20124,13.83029,100.53922,7815543208,1892287968,0,837411160,1.2137556909520604
12097,13.72969,100.51724,280389196,7940844310,0,32040678,6.176945756173426
20115,13.73673,100.51837,4554431101,7701880842,0,824816483,20.561897819326887
12090,13.70811,100.5178,5877593794,1688725109,0,322197502,10.63529446494441
12090,13.70811,100.5178,1688725109,5877593794,0,322197502,10.63529446494441
20110,13.71808,100.51696,7131353280,7960490522,0,138367146,10.137131657297997
12074,13.69623,100.52522,205208974,1688948790,0,150571892,75.40939403255189
20098,13.69465,100.52856,7933664522,2088898097,0,198802002,100.73823244001537
12125,13.69623,100.52522,205208974,1688948790,0,150571892,75.40939403255189
20128,13.69499,100.52652,330932559,2088898120,0,32042805,55.616391445508256
20128,13.69499,100.52652,330932558,330932559,0,150571892,55.616391445508256
12066,13.72615,100.51811,3971904285,268632388,0,185301806,36.233135744537215
20094,13.72328,100.5192,11477345336,479664509,0,39943969,2.585602859693855
20094,13.72328,100.5192,479664509,11477345336,0,39943969,2.585602859693855
45973,13.74208,100.61514,1690443418,1690443344,0,710618388,34.50431775146639
20135,13.74194,100.62209,10121221973,1690478635,0,156815123,107.33838329425004
12102,13.75076,100.5214,5933240045,3538784470,0,32037149,31.289343909464254
20118,13.75201,100.5213,8606331165,1693435833,0,210294497,85.24080389715728
12058,13.7583,100.52475,1050304932,7889818943,0,90534377,13.900094308815593
20090,13.75689,100.52069,3562792763,359555595,0,32036717,9.024933743024343
12112,13.79416,100.53839,7896119175,358943720,0,864237310,16.112821594395697
20122,13.79698,100.53829,4087243389,358946366,0,973121418,2.695805148191564
12091,13.70898,100.51651,6668955792,6649124016,0,1185646424,66.06112791504339
12038,13.7554,100.55344,85716677,7905329836,0,829639203,0.7254468091027636
20074,13.75623,100.54958,7905329847,280183550,0,29022380,15.739684989164175
12025,13.7588,100.54845,3060906921,3060906915,0,301927665,18.678950458925527
20067,13.75636,100.54945,280208579,280208108,0,156924975,8.752786358650233
12039,13.75623,100.54958,7905329847,280183550,0,29022380,15.739684989164175
20075,13.75539,100.54573,280183551,85753823,0,29022425,4.142180841214917
12043,13.76279,100.54841,359732203,359732205,0,1025483069,61.07595996067524
20079,13.75713,100.54811,7905329820,280208309,0,829639202,5.553991946769003
12041,13.75629,100.54483,7885685224,280187526,0,25699476,12.113791613372104
20077,13.75709,100.547,7885685258,1691763831,0,25887388,14.690922549933362
12040,13.75636,100.54945,280208579,280208108,0,156924975,8.752786358650233
20076,13.76228,100.54714,5919925157,1714996422,0,627094467,4.551939900012861
12044,13.75713,100.54811,7905329820,280208309,0,829639202,5.553991946769003
20080,13.75883,100.54745,280208312,85716683,0,829639202,27.630774254495133
12042,13.75709,100.547,7885685258,1691763831,0,25887388,14.690922549933362
20078,13.75545,100.55566,7905329839,7905329840,0,156924987,44.754909200248946
45975,13.74246,100.63629,1690478626,1690478609,0,210955641,2.316670509807804
45976,13.741,100.6182,1690478643,1690478553,0,486482423,12.431086165176799
45977,13.74728,100.60608,1690443385,1690443420,0,156810593,0.3619185732781133
45982,13.74918,100.60059,1690443395,1690443391,0,156810580,3.3421486321750966
45983,13.75114,100.5936,1690478568,1690478598,0,156815136,1.7732289937236951
13025,13.75323,100.58737,8612331240,7148376282,0,156815132,1.077723139661271
13027,13.75433,100.58224,268242314,268242316,0,1103817987,12.090220254227857
13028,13.75231,100.57319,9454754307,207223830,0,10266636,22.1677710720986
13029,13.75199,100.5694,283404931,283404888,0,156825464,5.202346270360451
13069,13.75291,100.56451,207213209,207213206,0,156825458,13.223254578229941
13063,13.84208,100.53437,479831481,85787679,0,175282282,32.17405666867824
13064,13.8395,100.53584,359066080,1388450676,0,32024742,21.479761170169095
13071,13.83722,100.53717,359066083,5880997534,0,467429567,0.46745110390677924
12085,13.69585,100.52404,7933862478,358243035,0,1188895310,2.7609028246755076
12086,13.69996,100.51998,2088898266,359626069,0,1188895310,3.4056283006340973
12088,13.70388,100.51778,359627258,2088898292,0,150571884,13.936200704433684
12089,13.70811,100.5178,5877593794,1688725109,0,322197502,10.63529446494441
12089,13.70811,100.5178,1688725109,5877593794,0,322197502,10.63529446494441
12096,13.72748,100.51727,280389167,280389166,0,177961608,0.580104124203908
12098,13.72969,100.51724,280389196,7940844310,0,32040678,6.176945756173426
12101,13.74376,100.51996,5936013121,6639214217,0,210294498,19.687086020745763
12103,13.75076,100.5214,5933240045,3538784470,0,32037149,31.289343909464254
12105,13.75877,100.52411,1050304799,1050304802,0,90534372,8.06856379984632
12119,13.76556,100.52681,5363786680,1618730789,0,862965187,35.73111130704387
12129,13.76991,100.52855,1639125985,7081447826,0,242477722,42.34358963315089
12019,13.77138,100.5333,1388450663,7887222110,0,156924983,12.671603256274372
12021,13.76943,100.5368,280185531,7887222148,0,25699578,15.52634752223555
12024,13.76516,100.54095,280185205,7886353398,0,32044816,17.113901358541945
12026,13.7588,100.54845,3060906921,3060906915,0,301927665,18.678950458925527
12027,13.75545,100.55566,7905329839,7905329840,0,156924987,44.754909200248946
12029,13.75446,100.56019,10936925358,283409646,0,1177247822,17.947384313122623
12126,13.75357,100.56467,4451250429,4451250428,0,1175844098,16.509212360579234
12120,13.77009,100.52941,268242842,7887222105,0,626569245,5.12824559194915
12052,13.76488,100.5274,1726187734,1639125983,0,124882304,29.47376277882715
12059,13.7583,100.52475,1050304932,7889818943,0,90534377,13.900094308815593
12060,13.75374,100.5232,7889818963,7889818962,0,90534376,2.358462872851559
12062,13.74235,100.52059,11013818755,11013818754,0,1185689325,35.26419422620109
12065,13.73134,100.51796,281478087,281478003,0,1119153122,14.906689723746664
12065,13.73134,100.51796,281478003,281478087,0,1119153122,14.906689723746664
12067,13.72615,100.51811,3971904285,268632388,0,185301806,36.233135744537215
12071,13.7148,100.51858,2203821164,12089275082,0,1188904324,141.60349559168486
12072,13.70823,100.51887,268268525,2088898337,0,150571891,0.20141079932036268
12073,13.69945,100.52196,268268546,205208972,0,150571891,115.18037357739854
12128,13.69623,100.52522,205208974,1688948790,0,150571892,75.40939403255189
12084,13.6931,100.52483,7933655747,280748882,0,25745236,31.242622903550274
20108,13.69585,100.52404,7933862478,358243035,0,1188895310,2.7609028246755076
12022,13.76865,100.5406,5915299906,2172187062,0,464688530,15.633374721933786
20065,13.76803,100.54097,5915299906,2172187062,0,464688530,82.61188630682341
12048,13.7665,100.53901,5919575282,358931164,0,627055038,7.466249255298211
20082,13.76689,100.53864,280185387,2327083185,0,223849278,24.14660331513136
45979,13.74663,100.60513,85774934,3180706885,0,28505140,11.93567212135959
20137,13.74771,100.60242,268242267,268242269,0,1190108225,58.082865812339286
45963,13.75502,100.57898,283423993,1690118972,0,156767816,2.096741162494997
20129,13.75604,100.58039,10083390590,283413086,0,1101901313,89.80367856642268
45971,13.75127,100.60264,85774927,85774930,0,28505144,41.17410844282514
20134,13.74869,100.6041,3180706888,61926408,0,1110558928,36.85830765545362
45981,13.75127,100.60264,85774927,85774930,0,28505144,41.17410844282514
20139,13.75114,100.5936,1690478568,1690478598,0,156815136,1.7732289937236951
45968,13.7522,100.59382,1686135161,2209159329,0,210884253,17.82533145636882
20132,13.75166,100.60236,85774927,85774930,0,28505144,62.8655697108465
45978,13.74728,100.60608,1690443385,1690443420,0,156810593,0.3619185732781133
20136,13.75166,100.60236,85774927,85774930,0,28505144,62.8655697108465
47463,13.76314,100.60065,577554261,577554260,0,1225020647,1.2414703348573741
47464,13.76638,100.60347,2434255580,13173223334,0,1433304857,0.0346650352212412
47465,13.77096,100.60773,3857691269,3857691263,0,480611703,7.32770391277396
47465,13.77096,100.60773,3857691263,3857691269,0,480611703,7.32770391277396
47466,13.77473,100.611,496917123,8008081527,0,480611703,2.942117404368153
47466,13.77473,100.611,8008081527,496917123,0,480611703,2.942117404368153
47467,13.72029,100.63957,1691230596,1691230572,0,156878965,4.942611275164034
47467,13.72029,100.63957,1691230572,1691230596,0,156878965,4.942611275164034
47468,13.72054,100.64199,6479685348,1691230595,0,156878965,0.33273024355419695
47469,13.69809,100.6376,8212719095,8212719078,0,121162449,3.739710044236635
47469,13.69809,100.6376,8212719078,8212719095,0,121162449,3.739710044236635
47470,13.6985,100.63838,1356995248,1356995249,0,121162449,2.7200604799831662
47470,13.6985,100.63838,1356995249,1356995248,0,121162449,2.7200604799831662
47471,13.70038,100.64641,10823523182,1356995279,0,121160434,12.015461041949491
47471,13.70038,100.64641,1356995279,10823523182,0,121160434,12.015461041949491
47472,13.68942,100.6401,1357019721,8080762727,0,121162436,1.4399059603041366
47472,13.68942,100.6401,8080762727,1357019721,0,121162436,1.4399059603041366
47473,13.69054,100.63984,1357019727,1357019743,0,121162449,4.0554041443058075
47474,13.69155,100.64707,1357019763,1355683093,0,121040711,1.9950157457432407
47475,13.67533,100.64135,278499102,8288483484,0,25551890,1.128172947056639
47476,13.67639,100.64574,278499218,8605597913,0,25551890,4.549390179100709
15172,13.92261,100.60207,8620807605,8620807606,0,858014627,1.053287210249709
34005,13.74239,100.50694,1856821020,9363513389,0,242165657,0.5153106365229865
34002,13.74379,100.508,9363513369,255712708,0,157690711,0.053837242012663156
34006,13.74691,100.51036,255712516,9363513304,0,680485336,0.46277323554041183
47477,13.69107,100.4814,291425863,3813029889,0,150283743,11.257600693114082
47478,13.69115,100.48244,3813029889,291426472,0,150283743,123.74439961035922
47479,13.69402,100.48352,3110694448,7441521036,0,306220211,148.18032754900335
47479,13.69402,100.48352,7441521036,7441521038,0,306220211,148.18032754900335
47482,13.68763,100.48449,1671131640,291425542,0,771592250,3.2767028208078126
47485,13.68072,100.49442,8008446992,975816876,0,150283745,5.5071253595884
47486,13.68441,100.49605,330208969,1687267710,0,154579633,4.415860366371129
47489,13.69117,100.48121,5917443682,291425863,0,150283743,7.77541612462068
47492,13.66783,100.47868,4055066381,1185842518,0,628172805,13.073871071007712
47492,13.66783,100.47868,1185842518,4055066381,0,628172805,13.073871071007712
47492,13.66783,100.47868,8107957355,1185842518,0,102678231,13.073871071007712
47492,13.66783,100.47868,1185842518,8107957355,0,102678231,13.073871071007712
47493,13.67355,100.48659,3490658061,1573262507,0,29994292,2.674408480490232
47494,13.68103,100.49378,1671131551,291425550,0,154579583,0.8914230417430308
47495,13.67575,100.50223,5925916929,1671131438,0,154579590,4.404256489414055
47496,13.68214,100.50392,5890178201,1671131588,0,627064852,2.1380129143029305
47497,13.66861,100.5135,330193142,3622187708,0,356814124,6.239762030308058
47499,13.67338,100.51813,3622187741,5898415778,0,154579471,2.7977124063061494
47504,13.83047,100.62108,1583780823,1692386869,0,385152840,20.682608862825283
47505,13.83058,100.62344,1597629555,1597629565,0,146473208,2.0166782740568463
38000,13.78263,100.50705,13017334051,1693506503,0,157116612,6.716775439266914
38001,13.78129,100.50983,12998477885,446300661,0,155967429,1.432655528905391
38002,13.77983,100.51317,1683034183,12998477976,0,1106110688,0.3021163107419341
38003,13.77845,100.51637,1686646303,12963797526,0,1106110689,0.15104479047307473
38004,13.77653,100.52071,268267439,13080880144,0,262818815,0.4255382543034019
38005,13.77362,100.52723,68182365,8050998773,0,864207028,1.6464506147650528
47506,13.69023,100.60856,357091580,8142252795,0,450150262,6.124405159078206
47507,13.69135,100.61838,8141434201,446297621,0,712650497,1.0915956875057224
47507,13.69135,100.61838,446297621,8141434201,0,712650497,1.0915956875057224
47508,13.69142,100.6193,1687445244,1687445248,0,712650497,1.816756556238908
47509,13.67665,100.60815,1687523444,1688826367,0,751457815,7.472817015021087
47514,13.73488,100.56098,10028630282,61899180,0,766072319,1.718711813553442
47515,13.72084,100.56563,12084546770,270329333,0,836466787,0.40235895555424195
47518,13.7336,100.56515,272487193,272487194,0,452045739,0.06679521184648746
47519,13.71862,100.56782,272448135,7710268327,0,939149907,2.2049620327994157
47520,13.72946,100.57106,272206252,1867150494,0,452179357,1.9488290334268707
47521,13.74221,100.55295,9615124261,3246215069,0,706549351,0.14999773703827018
47522,13.74994,100.55446,61713461,4503956687,0,453692575,3.2005481112445335
47523,13.72992,100.57044,4484624701,4475556544,0,452179357,3.799432783880949
47524,13.7426,100.57227,10939437732,270672775,0,342245570,11.792271226661565
47524,13.7426,100.57227,270672775,10939437732,0,342245570,11.792271226661565
47525,13.74732,100.57322,1892287797,8166597406,0,752288395,2.9052869632564233
47526,13.70238,100.58902,7301620863,567147392,0,156261464,2.9970751683814245
47527,13.70555,100.5981,7694603565,7694603564,0,1124685479,0.5338200592551655
47528,13.70667,100.60043,7694603569,1687406702,0,751454884,5.651630282896694
47529,13.72366,100.57942,11703399633,303606610,0,1352962129,0.5312587317134473
47530,13.73242,100.58206,303606949,6479672284,0,328943283,1.7089370716700292
47531,13.73947,100.58442,7147831851,303606952,0,684694017,0.5646171056858267
47532,13.74436,100.58608,7148058911,6460909715,0,722562846,0.2264263752119262
47533,13.694,100.60145,1687554627,6683910809,0,824116536,6.144178835948379
47534,13.69571,100.60582,4470714485,1687523765,0,450148798,3.494340608120489
47535,13.6937,100.59,1725736691,567147901,0,44695699,1.4054907570657955
47535,13.6937,100.59,567147901,1725736691,0,44695699,1.4054907570657955
47536,13.69602,100.59404,7975312241,1286878240,0,113514045,6.129128089117297
47537,13.72017,100.58442,7130196230,316658878,0,452182940,3.7440270942850242
47538,13.73088,100.58643,3280296141,535303066,0,156261456,5.842169460128432
47539,13.73591,100.58808,1685972915,1686028760,0,1418856134,4.12839551308638
47539,13.73591,100.58808,1686028760,1685972915,0,1418856134,4.12839551308638
47540,13.73855,100.58886,303607006,10819046982,0,1040726484,3.1071928045061075
47541,13.74184,100.59009,2207205177,2207205179,0,300825127,4.03808962213541
47542,13.6825,100.60307,1287529765,1283908105,0,113139330,5.431478279817042
47544,13.68837,100.60936,4470752068,1687523641,0,450149635,1.544253406632549
47545,13.7047,100.60152,1446787715,1688188435,0,450147870,2.968397917239799
47545,13.7047,100.60152,1688188435,1446787715,0,450147870,2.968397917239799
47547,13.71128,100.61004,11893081799,11908873031,0,1283498032,2.2817348658521204
47548,13.70234,100.60271,4470793954,1687445640,0,450149632,0.9037156259027185
47550,13.68435,100.61046,2420290863,6294810888,0,672209311,2.1537347772843685
47550,13.68435,100.61046,6294810888,2420290863,0,672209311,2.1537347772843685
47551,13.68442,100.61623,279671006,1687492918,0,1382533788,3.535666440457205
47552,13.68443,100.62138,279671008,8099266810,0,1382533788,3.8433194223669847
47553,13.68447,100.62274,2420290865,1687445040,0,1382533788,7.114287009383004
47553,13.68447,100.62274,1687445040,2420290865,0,1382533788,7.114287009383004
47554,13.68519,100.6281,8073097249,1687445048,0,156646206,3.0930266079483375
47555,13.68635,100.63422,7986476340,776003495,0,1387734063,3.3602540313320057
47556,13.68653,100.63521,279671014,1687445074,0,391858980,1.090956204769216
47556,13.68653,100.63521,1687445074,279671014,0,391858980,1.090956204769216
16501,13.73637,100.56132,61709729,272487196,0,8671143,1.7177965731769704
16502,13.73444,100.56402,272487194,270332687,0,156261421,2.004260898315676
16502,13.73444,100.56402,270332687,272487194,0,156261421,2.004260898315676
16503,13.73303,100.56603,4411429986,13130770805,0,443585855,3.448797607927486
16504,13.72947,100.57106,272206252,1867150494,0,452179357,2.8426359042562654
16505,13.72639,100.57542,7127587113,4484588810,0,710591527,5.417759649256335
16506,13.72355,100.57944,303606610,3357642394,0,156261475,1.068880031785259
16507,13.72255,100.58086,3414250833,765319673,0,334310168,0.44901596515991377
16508,13.72003,100.58443,3416106480,783865995,0,185007809,5.35879478088896
16509,13.71738,100.58819,783865987,3250995701,0,336620983,6.7478707124896795
16510,13.71423,100.59252,277360977,272206256,0,185005144,0.5519413772858145
16511,13.71309,100.59412,3260338579,3810777044,0,156261400,0.48161125036205055
16512,13.7089,100.59946,1088409501,70702637,0,863729995,0.9383099765485562
16513,13.69581,100.60585,7694603556,7694603558,0,824116537,3.961740682243867
16516,13.69021,100.60856,357091580,8142252795,0,450150262,7.07790637716881
16514,13.67885,100.60909,278500091,272206275,0,751457816,1.2975192538592555
16514,13.67885,100.60909,272206275,278500091,0,751457816,1.2975192538592555
16515,13.67334,100.60683,1287529445,1287529587,0,211040159,1.187867011022796
17000,13.67334,100.60683,1287529445,1287529587,0,211040159,1.187867011022796
17001,13.66218,100.60222,11070556814,272206281,0,1192571490,5.396545417608879
16014,13.74283,100.55026,9391754739,275515931,0,156985386,7.113734083840588
16014,13.74283,100.55026,275515931,9391754739,0,156985386,7.113734083840588
16015,13.7421,100.55297,3028960721,275516047,0,236770833,0.2770699653896035
16016,13.73637,100.56132,61709729,272487196,0,8671143,1.7177965731769704
47566,13.75934,100.51346,280387895,1693436781,0,1059569201,1.177229652676898
47567,13.75698,100.51233,1693436465,5919991432,0,198404624,53.37116442452319
47568,13.69054,100.63984,1357019727,1357019743,0,121162449,4.0554041443058075
47569,13.69635,100.63817,1357019959,1357019969,0,121162449,3.0984406427839146
31505,13.71378,100.52014,280389378,280389332,0,25715392,4.026092107917759
31506,13.71883,100.51984,11031460895,11031460894,0,177961603,1.3921533434628834
31507,13.72065,100.51959,11394078963,1122114474,0,39943703,3.5396592862511866
31532,13.72317,100.51926,479664510,479664509,0,257396774,2.1382355707295755
31532,13.72317,100.51926,479664509,479664510,0,257396774,2.1382355707295755
27000,13.72543,100.51623,11220223763,11708967018,0,1210996969,2.5047074458325693
27001,13.72605,100.51891,11159437223,281478163,0,1208104030,0.15455051963206795
27002,13.72771,100.52428,280762643,11361267690,0,1208104024,2.1098322744602456
27003,13.72857,100.52715,11159437062,313326044,0,1203987928,1.7407607772911824
27003,13.72857,100.52715,313326044,11159437062,0,1203987928,1.7407607772911824
27004,13.72941,100.52991,1685054977,3471430206,0,825786361,2.6242070014282475
27004,13.72941,100.52991,3471430206,1685054977,0,825786361,2.6242070014282475
27005,13.73082,100.53365,373088320,11433531967,0,33069674,0.9610937894777818
43501,13.78945,100.54823,8051263543,358924051,0,1060025568,0.9728675731375733
43502,13.78892,100.55293,1725501477,8198964165,0,32006885,1.7932562992026224
43503,13.78899,100.55537,1686419275,2340089285,0,1381631713,3.2801498818303165
43503,13.78899,100.55537,2340089285,1686419275,0,1381631713,3.2801498818303165
43504,13.78913,100.5578,1357412468,7226792985,0,1381631713,0.6733006002664295
43505,13.78928,100.5614,1894421002,61892849,0,1025483091,1.2287806228393714
43506,13.78939,100.5637,558895645,7222349040,0,25933850,3.098502123627248
43506,13.78939,100.5637,7222349040,558895645,0,25933850,3.098502123627248
43507,13.78954,100.56701,282887274,1692859489,0,25933839,2.3362506430640977
43508,13.7897,100.57055,282887163,10774778668,0,465371336,0.2684869094945345
43508,13.7897,100.57055,10774778668,282887163,0,465371336,0.2684869094945345
43509,13.78973,100.5742,1690067300,61711121,0,377358387,0.8815922121964178
43509,13.78973,100.5742,61711121,1690067300,0,377358387,0.8815922121964178
19042,13.81917,100.73427,2302315167,2302315164,0,31142590,3.0495438519996148
19005,13.81379,100.76697,5886365926,5886365447,0,623274091,8.128664283960019
19006,13.80943,100.81276,5822238278,8127749951,0,1192825341,6.663636258399421
19007,13.80504,100.85896,5837646298,5837646613,0,883641640,3.7816146204670815
19008,13.80873,100.90341,8487761201,5828578752,0,617575285,6.328132016072103
32504,13.75147,100.49819,255710554,3932367944,0,178353984,0.7753333721339034
32506,13.7573,100.49894,255711898,12279228957,0,351091866,11.145734834414244
37008,13.79343,100.5299,446286820,6785944879,0,156420657,0.5862216871882344
37009,13.79938,100.53314,1693570974,1708039243,0,230331268,1.3080082795680827
37009,13.79938,100.53314,1708039243,1693570974,0,230331268,1.3080082795680827
37010,13.80454,100.53589,10106424745,446298035,0,38000175,0.2877861432533357
47570,13.72819,100.50082,1527793511,1527793510,0,830801711,2.0962174371574958
47570,13.72819,100.50082,1527793510,1527793511,0,830801711,2.0962174371574958
47571,13.72873,100.50092,13036710631,255712614,0,837528083,0.047006317639842726
47571,13.72873,100.50092,255712614,13036710631,0,837528083,0.047006317639842726
47572,13.73231,100.50215,13206327908,496755241,0,1067863876,3.285598612578606
47573,13.65205,100.44342,1133830609,8073239952,0,154579610,0.9410354329054783
47574,13.65351,100.44793,5928084563,1512580195,0,866150017,0.09504851688729518
47575,13.90585,100.6196,2003913762,6544874250,0,221955359,110.80310302094632
47575,13.90585,100.6196,6544874250,2003913762,0,221955359,110.80310302094632
47576,13.90627,100.62094,2003913762,6544874250,0,221955359,103.40787716621416
47577,13.90827,100.62495,2301932761,2301932759,0,1349910292,92.47390983228668
47578,13.91187,100.62707,2301932769,5668276232,0,221135032,79.50110813065483
47578,13.91187,100.62707,5668276232,2301932769,0,221135032,79.50110813065483
40001,13.79724,100.52139,1998533232,373456028,0,124708336,2.042056920123365
40007,13.79343,100.5299,446286820,6785944879,0,156420657,0.5862216871882344
47579,13.6376,100.44674,1133830683,8038902333,0,97966846,2.281550496772212
47580,13.64046,100.44472,4415520681,1133830652,0,97966846,0.5406889531554832
47581,13.65205,100.44342,1133830609,8073239952,0,154579610,0.9410354329054783
47582,13.66352,100.4417,1133830625,1133830692,0,1292883300,2.8509399606393835
47588,13.66571,100.59195,1287345618,665045273,0,844325284,1.7732014347796556
47589,13.67189,100.59127,12892232290,1996712512,0,844325284,6.0896046900992085
47590,13.67617,100.59116,12534053334,567147982,0,154368547,1.9209768286834255
47591,13.68551,100.59116,6674526466,5710601822,0,755436118,6.576449873468778
47592,13.6937,100.59,1725736691,567147901,0,44695699,1.4054907570657955
47592,13.6937,100.59,567147901,1725736691,0,44695699,1.4054907570657955
47593,13.70238,100.58902,7301620863,567147392,0,156261464,2.9970751683814245
47594,13.71036,100.58211,3390619383,2189041835,0,847842458,1.0751179557578383
47595,13.71117,100.58046,567271588,3390619382,0,292571831,0.014311997025340037
47596,13.71279,100.57678,567271584,8296100596,0,292571831,2.968683821526048
47597,13.71462,100.57239,272555729,8609213028,0,292571831,2.795101815528649
47598,13.71712,100.56632,272555724,272555725,0,25053183,1.477599184430814
47599,13.71036,100.58211,3390619383,2189041835,0,847842458,1.0751179557578383
47600,13.71293,100.58401,272448127,85703495,0,820370999,1.8217384028296963
47602,13.78046,100.65044,1628838556,1628838564,0,149945937,2.2748174604978084
47603,13.64084,100.44903,4913154876,3802499275,0,628193969,3.3598539921843953
47603,13.64084,100.44903,3802499275,4913154876,0,628193969,3.3598539921843953
47604,13.65077,100.44884,1603663987,5928084985,0,892524447,12.366975159017356
